"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","M24C_1","M24C_2","M24IK1_1","M24IK1_2","P24C_1","P24C_2","P24IK1_1","P24IK1_2"
"112","AC005332.2",206.29195503876,3.01118030027411,0.270481446422301,11.1326685807971,8.69915196445112e-29,1.4846034879332e-26,55.3883850674582,77.0140698471507,461.091133107118,379.330614058851,23.6430959223194,32.5802199043106,228.207930069719,393.080192333154
"113","PPFIBP1",1152.16343128666,-1.66596075472167,0.149769276243903,-11.1235147588523,9.6397957779618e-29,1.6305757212386e-26,2493.17844683394,1947.51406843694,817.820075593284,806.077554875059,1204.48438670927,1281.48864956955,329.237482444334,337.506785830881
"114","AFF3",7132.35934931777,1.44170232738422,0.130163418320222,11.0760945432257,1.63865443777238e-28,2.74747727399836e-26,2570.30151464939,2429.5445775522,8400.20759779923,7450.39810612862,5377.49081699864,5503.34214550312,12408.806197541,12918.78383837
"115","ATP8B2",1374.19097780166,-1.24529804220913,0.112461702771621,-11.0730854283612,1.69463538695378e-28,2.81663137271606e-26,1656.04260163717,1882.13521777533,762.792738720418,668.13914976275,2066.14388254491,2116.35678461751,956.809290136061,885.108157219137
"116","MSANTD4",332.289031536231,-1.76023583678365,0.159382936970559,-11.0440670139539,2.34187703894182e-28,3.85884807951154e-26,545.470425094715,492.003554131438,142.312078119481,157.767050847204,517.521099632991,498.205862703416,183.04177724342,121.990404517186
"117","SLC1A5",1417.5984293961,-1.79243929826242,0.162998562270297,-10.9966571072575,3.96561535081435e-28,6.47852750559534e-26,1332.82683561061,2082.70423421179,527.503436229543,476.74961266942,2729.46407369887,2662.07546801471,710.772615529645,818.691159204224
"118","MUC19",165.091737382693,-3.07389474218614,0.280008315123779,-10.9778694994372,4.88304086958591e-28,7.90969857468348e-26,627.501324498419,466.516883534539,54.0785896854028,79.314582939578,35.4646438834791,48.8703298564658,3.56574890733936,5.42179575631937
"119","PTPRC",817.795790259406,2.57873078394816,0.235879583630667,10.9324034927324,8.0682630590564e-28,1.29593932866222e-25,379.30526989234,284.785841017521,2481.92264240375,1974.24342316993,130.037027572757,97.7406597129317,790.407674460224,403.923783845793
"120","CD22",9209.99213834999,1.46135531592465,0.133714695725022,10.9289058169781,8.38534008542196e-28,1.33564491993963e-25,5232.44959187899,6514.61462778991,16307.0666581176,17157.8133659074,4170.37941963134,3605.54433607703,11519.7461366443,9172.32297075329
"121","GM2A",3162.54090106926,1.52099472690184,0.139192549969511,10.9272710876768,8.53774228133002e-28,1.34868104103588e-25,1787.85293572175,2044.47422831645,4700.09356669272,4758.01286134273,1505.27710705433,1257.05348464132,4716.29722144086,4531.26580334391
"122","SLC25A37",531.458203419754,-1.8858386948285,0.172933346585306,-10.9050031822419,1.09089454540132e-27,1.70912773285253e-25,1192.60307594616,1341.92861273237,275.13668436433,326.741597109783,403.246136008447,443.905496196231,108.161050189294,159.942974811421
"123","TMEM204",141.954215740953,-3.17716956607954,0.291900153911448,-10.8844395027054,1.36737186510959e-27,2.12487364469143e-25,70.1118798322255,127.433352984494,13.2824606244849,16.3801856070868,437.397274562909,399.107693827804,38.0346550116198,33.886223476996
"124","AC012150.2",57.9812033448437,-4.22927931990184,0.388948602971063,-10.8736200299876,1.53967954172993e-27,2.3733415129537e-25,180.18753116882,151.811907468484,10.4362190620953,9.48326535147129,52.5402131607098,55.6578756698639,2.37716593822624,1.35544893907984
"125","ARHGAP22",170.5009277308,-2.9726888135118,0.273763774463633,-10.8585908392591,1.81528722901303e-27,2.77579200762841e-25,54.6872662691359,86.9871148633285,7.58997749970565,8.62115031951935,419.00819995666,643.459343110133,67.7492292394478,75.9051405884711
"126","DAB2",88.8577905118453,-3.51234667285824,0.324360300838724,-10.8285343914656,2.5215889755497e-27,3.82521045068707e-25,20.3324451513454,18.2839158629926,1.89749437492641,2.58634509585581,302.106225674081,314.942125741669,24.9602423513755,25.753529842517
"127","PRR5L",351.796117377354,-2.36997873672907,0.219733243571069,-10.7857086083679,4.02132040618273e-27,6.05224553100604e-25,879.90409189443,897.574051456001,223.904336241317,200.872802444801,260.074055145513,274.216850861281,24.9602423513755,52.8625086241138
"128","ATP2B4",1769.32122917228,-1.82038606886711,0.16899113931079,-10.772079981775,4.66344912864971e-27,6.96384114414145e-25,3189.38941356794,2906.58856415937,777.972693719829,925.049429284427,2569.21642355871,2370.21099803859,880.739980112821,535.402330936537
"129","SETD7",1266.41218458195,-1.42812319715298,0.13292046182073,-10.7441937651337,6.31108871712305e-27,9.35117439837907e-25,1606.96428575461,1676.57967883078,581.582025914945,685.381450401788,2152.83523426008,1958.88572174667,832.008078379183,637.061001367525
"130","OSBPL1A",171.502179024988,-2.76124885518806,0.257292626807771,-10.731939307577,7.20676097708483e-27,1.05961561012307e-24,462.738406892688,354.043098074312,35.1036459361386,53.45113198102,190.458272707573,195.481319425863,42.7889868880723,37.9525702942356
"131","FRMD4B",2470.74371157319,-1.73662868975137,0.161832086238705,-10.7310529704833,7.27622766105429e-27,1.06166271384269e-24,4152.0255236644,3855.13595680917,1009.46700746085,1133.68126701679,3856.4516459961,3338.11503102915,1446.50547341067,974.567787198406
"132","ADGRE2",273.334014709324,-3.62259869843065,0.337796405635233,-10.7242073568494,7.8355984394678e-27,1.13461839827263e-24,269.930737354068,261.51540264644,18.0261965618009,14.6559555431829,436.083769233891,1035.77949112454,104.595301281954,46.0852639287146
"133","PCDH9",3717.93129880974,2.93384824012216,0.274135174690487,10.7021955261109,9.93948033532025e-27,1.42844531676174e-24,974.555129667935,805.046356028129,5858.5138825853,5442.53219671257,491.250993052636,1141.66520581355,5334.36036537968,9695.52626123811
"134","LY9",929.628328853832,1.5740719467598,0.147203444086303,10.6931733597004,1.09557044006723e-26,1.56274129786904e-24,538.459237111492,531.341676139694,1424.06952838227,1292.31043289595,421.635210614696,385.532602201008,1545.15785984705,1298.52008363849
"135","CCDC69",3981.91499539679,1.38971783639567,0.130135036951454,10.6790443907439,1.27578140218323e-26,1.80631746083928e-24,1998.18857521843,2360.28732049541,5225.69950854734,6483.10504027855,2428.67135335381,2011.82857909118,5601.79153343013,5745.74805275945
"136","NBN",1257.5150907328,-1.49136910180252,0.140369412025062,-10.6246017582253,2.28987424422713e-26,3.21828355177627e-24,1324.41341003074,1116.98104181191,393.730082797231,512.096328979449,2535.06528500425,2472.02418523956,931.849047784685,773.961344214589
"137","CD38",3077.37311777732,1.6675719602518,0.157304776064412,10.6008984722052,2.95131082575117e-26,4.11761716229254e-24,1313.19550925758,1166.29220883635,3642.24045267125,3837.27400721806,2035.9332599775,1337.14652523941,6081.97905295183,5204.92392606659
"138","GSTO1",289.324655990912,-2.91186199390252,0.275400115606354,-10.5732054160232,3.96699259074324e-26,5.4945722014106e-24,391.224289463818,300.299466598242,25.6161740615066,31.8982561822216,711.919888327617,593.231504090988,153.327203015592,107.080466187307
"139","KIF21B",1726.88106194333,1.7182489002347,0.162650711606281,10.5640417017908,4.37413293933186e-26,6.01490482031576e-24,553.883850674582,730.248518406796,2536.94997927661,2448.4066907435,1015.33961933072,977.406597129317,2455.6124141877,3097.20082579744
"140","KAZALD1",262.857391230555,-2.30135104241894,0.218016158211941,-10.5558737540074,4.77179093552579e-26,6.51485799583142e-24,326.721360018171,523.584863349334,102.464696246026,106.040148930088,420.321705285678,476.485716100542,80.8236418996921,66.4169980149122
"141","LINC00616",139.891944621589,-3.48246771590425,0.330256156876292,-10.5447472920504,5.37170724688724e-26,7.28190158276615e-24,530.045811531625,393.935278139023,37.001140311065,56.8995921088277,42.0321705285678,54.3003665071843,3.56574890733936,1.35544893907984
"142","NPR1",156.684454982172,-3.33752719005322,0.316579709119355,-10.5424545348701,5.50432091976683e-26,7.40912606059319e-24,45.5727218909466,54.2976895325235,3.79498874985282,2.58634509585581,552.98574351647,475.128206937862,78.4464759614659,40.6634681723952
"143","GMIP",1142.37021481657,1.83911105936532,0.174993869556397,10.5095742155277,7.8045105581329e-26,1.04318471893813e-23,447.313793329599,747.978376213334,2349.0980361589,2171.66776548692,413.754178640589,367.884983086173,1335.96725728315,1305.29732833389
"144","SAMD9",1540.7042605363,1.11640040383427,0.106292268831661,10.5031195222895,8.35717784979451e-26,1.10929928764564e-23,1132.30685929044,1067.11581673102,2151.75862116655,2545.82568935406,855.091969190551,840.298171698676,1880.33825713695,1852.89869972214
"145","P2RX7",145.841835708552,2.76493188637401,0.263889866706639,10.4775977982047,1.09489479770449e-25,1.44329787333266e-23,37.1592963110795,28.2569608791704,227.699324991169,225.012023339455,60.4212451348162,24.4351649282329,338.746146197239,225.004523887254
"146","SLC19A1",399.623536978849,-1.79241918092507,0.171275319170278,-10.465134087084,1.24899577429251e-25,1.63515789245391e-23,326.721360018171,488.679205792712,129.029617494996,106.040148930088,851.151453203498,813.147988445084,243.659508668189,238.559013278052
"147","CTNNA1",1378.10690346521,-1.15858953804205,0.1107654546504,-10.4598454608326,1.32070896930242e-25,1.71728103668343e-23,2175.57163119396,2020.09567383246,896.56609215273,857.804456792176,1695.73537976191,1730.8241824165,878.362814174595,769.89499739735
"148","RILPL2",371.098507339536,-1.69949194365881,0.162789407558493,-10.4398189608753,1.63121494848434e-25,2.10669206252227e-23,570.009583035994,694.788802793719,172.671988118304,175.009351486243,549.045227529417,457.480587823027,192.550440996325,157.232076933262
"149","ITGA2",309.699240880249,-2.05685368382534,0.19725777500571,-10.4272375766471,1.86223614230504e-25,2.38891151839051e-23,289.562063707091,257.082938194805,63.5660615600348,64.6586273963951,774.968144120469,673.324544689085,227.019347100606,127.412200273505
"150","AC016168.4",139.378176621789,2.6495770507786,0.254151620518267,10.4251825952381,1.9029347281784e-25,2.42484629296013e-23,82.0308994037039,58.1760959277038,395.627577172157,358.639853292005,13.1350532901774,9.50256413875725,86.7665567452577,111.146813004547
"151","TMEM121B",122.138468030439,-3.50234235690167,0.336335629380507,-10.4132362169081,2.15759778630653e-25,2.73114729056047e-23,173.877461983919,287.002073243339,13.2824606244849,13.793840511231,189.144767378555,244.351649282329,38.0346550116198,17.6208362080379
"152","SERINC2",101.367413434392,3.51039137210945,0.337807145483538,10.3917025410598,2.70481176610222e-25,3.40130079587354e-23,11.9190195714783,31.027251161442,270.392948427014,293.119110863658,6.56752664508872,13.5750916267961,77.2578929923527,107.080466187307
"153","LIG4",1726.28481825035,1.79967758615556,0.17323453947006,10.3886764825359,2.79200429854846e-25,3.48799804983367e-23,1345.44697398041,1256.6036720384,4525.52408419949,4498.5162367252,214.101368629892,271.501832535921,645.400552228424,1053.18382566504
"154","PIM2",487.253274720823,1.90834123829124,0.184388708860541,10.3495558382297,4.20431725483675e-25,5.21826753304868e-23,242.5871042195,265.39380904162,790.306407156851,694.86471575326,154.993628824094,165.616117846912,745.241521633926,839.022893290422
"155","AC112482.1",85.4286151338254,-5.42367415142132,0.524817912111388,-10.3343922268228,4.92524290412887e-25,6.07361889480769e-23,278.344162933935,160.676836371753,4.74373593731603,4.31057515975968,65.6752664508872,162.901099521553,0,6.77724469539921
"156","CRTAP",820.830827502049,-1.45787775283193,0.141084515907039,-10.3333646747778,4.97830686668361e-25,6.0997024006276e-23,977.359604861224,1104.23770651346,356.728942486166,445.713471519151,1507.90411771237,1233.97582887576,492.073349212831,448.653598835427
"157","PDIA6",4292.69842083868,-1.03510914107942,0.100222585422096,-10.3281025601163,5.2590562460721e-25,6.40264975079121e-23,5466.62327051862,5115.61803524275,2523.66751865213,2822.56461461064,6463.75972409632,6053.13335638837,3070.10980921919,2826.11103798147
"158","RCAN3",261.071868085087,1.90431561814397,0.184566597158262,10.3177695610385,5.85678894690589e-25,7.08523189437717e-23,138.120403269484,149.041617186213,535.093413729248,539.684010001911,86.6913517151711,66.5179489713007,347.066226981031,226.359972826334
"159","KCNA5",685.936080564578,-2.98146368389383,0.289181925279393,-10.3099932024219,6.35058129225397e-25,7.63427741007185e-23,1545.96695030057,2887.19653218347,352.933953736313,346.570242844678,177.323219417395,149.326007894757,21.3944934440361,6.77724469539921
"160","APOL6",1057.03676331731,-1.2010113437236,0.116844320838339,-10.2787310081187,8.78769762233131e-25,1.04980032720775e-22,1733.16566945262,1611.75488622562,705.867907472625,801.7669797153,1217.61943999945,1323.57143361262,570.519825174297,492.027964885982
"161","ADA2",237.123290636126,2.27359343102938,0.221644286469245,10.2578481369736,1.09111038621617e-24,1.29537167218235e-22,56.7906226641027,57.0679798147951,325.42028529988,350.018702972486,144.485586191952,80.0930405980968,487.319017336379,395.791090211314
"162","CLEC2D",4048.92668723053,1.65012203338675,0.16095439058172,10.2521094791071,1.15788506790512e-24,1.36616143135423e-22,2203.61638312685,1927.01392034813,5383.19154166623,5051.13197220639,1689.16785311682,1943.9531209572,6716.68235845824,7476.65634796441
"163","ERVH48-1",222.159808981171,-2.08762166644259,0.204087182801528,-10.2290679786235,1.46926558592329e-24,1.72291671222931e-22,92.5476813785377,107.487262952138,22.7699324991169,17.2423006390387,591.077398057985,627.169233157978,131.932709571556,187.051953593018
"164","ADAMTS17",90.9840883316819,-2.52009259310568,0.246886977725238,-10.2074747575804,1.83580412226042e-24,2.13960731663937e-22,231.369203446344,234.920615936632,36.0523931236018,47.4163267573564,82.7508357281179,70.5904764593395,16.6401615675837,8.13269363447905
"165","PALM2AKAP2",1229.49132517587,1.608943050986,0.157837005335198,10.1936998080336,2.11556262070798e-24,2.45071902619469e-22,745.289282616557,827.208678286302,2332.96933397202,2569.96491024872,373.035513441039,471.055679449823,1028.12426828285,1488.28293510967
"166","EPHB4",342.713751318826,-2.22961723201658,0.219379419812805,-10.1632925910694,2.89143484169175e-24,3.32933045566844e-22,433.992536161476,647.139809938648,94.8747187463206,92.2463084188571,609.466472664233,557.936265861318,185.418943181647,120.634955578106
"167","PCDHGC3",147.093102486341,-2.17093677881778,0.213999554317087,-10.1445855144215,3.50262122014045e-24,4.00892826357872e-22,197.014382328554,273.150621831981,43.6423706233075,56.8995921088277,214.101368629892,278.289378349319,59.4291484556559,54.2179575631937
"168","GNG11",215.303436928961,-2.77944665104093,0.274085007699875,-10.1408197200062,3.64031906062352e-24,4.14172967409274e-22,619.789017716874,733.018808689067,144.209572494407,119.833989441319,44.6591811866033,58.3728939952231,1.18858296911312,1.35544893907984
"169","SNTA1",135.012906548745,2.90726558811168,0.287086065239674,10.1268084387327,4.2013923215867e-24,4.75179957602416e-22,32.952583521146,60.3923281535211,285.572903426425,230.184713531167,21.0160852642839,16.2901099521553,212.756351471248,220.938177070014
"170","TIE1",169.949095667471,2.81124448635425,0.278678191632999,10.0877807117985,6.25680651540844e-24,7.02273658432074e-22,2.10335639496677,7.7568127903605,50.2836009355499,50.8647868851642,82.7508357281179,97.7406597129317,627.571807691727,440.520905200948
"171","CPEB4",219.179377523903,1.52086442549659,0.150769109819278,10.0873741797614,6.28276632792114e-24,7.02273658432074e-22,133.212571681228,150.149733299121,390.883841234841,374.15792386714,80.1238250700824,90.9531138995336,270.996916957791,262.957094181489
"172","TBC1D9",323.874766214031,-2.38326074310729,0.236395231958417,-10.0816785658626,6.65788682138872e-24,7.39877027348976e-22,224.358015463122,231.042209541452,35.1036459361386,36.2088313419813,1020.59364064679,662.464471387648,238.905176791737,142.322138603383
"173","GAS7",4081.08972183881,1.48795877117984,0.147644431037956,10.0779877758973,6.91272534919934e-24,7.63756256211539e-22,2140.51569127785,2527.05879548816,6603.28042474392,6927.95639676575,1580.14691080835,2311.83810404337,5491.25331730261,5066.66813428045
